speech_id|chamber|date|number_within_file|speaker|first_name|last_name|state|gender|line_start|line_end|file|char_count|word_count
460098693|H|18800513|528|Mr. ATKINS|Unknown|ATKINS|Unknown|M|6619|6619|05131880.txt|49|11
460098694|H|18800513|529|Mr. CHALMERS|Unknown|CHALMERS|Unknown|M|6620|6630|05131880.txt|539|92
460098695|H|18800513|530|Mr. WARNER|Unknown|WARNER|Unknown|M|6633|6639|05131880.txt|378|67
460098696|H|18800513|531|Mr. ATKINS|Unknown|ATKINS|Unknown|M|6640|6641|05131880.txt|49|10
460098697|H|18800513|532|Mr. WARNER|Unknown|WARNER|Unknown|M|6642|6643|05131880.txt|52|9
460098698|H|18800513|533|Mr. ATKINS|Unknown|ATKINS|Unknown|M|6644|6648|05131880.txt|256|45
460098699|H|18800513|534|Mr. BAKER|Unknown|BAKER|Unknown|M|6649|6651|05131880.txt|109|19
460098700|H|18800513|535|Mr. ATKINS|Unknown|ATKINS|Unknown|M|6656|6669|05131880.txt|842|152
460098701|H|18800513|536|Mr. HOOKER|Unknown|HOOKER|Unknown|M|6685|6697|05131880.txt|780|139
460098702|H|18800513|537|Mr. ATKINS|Unknown|ATKINS|Unknown|M|6698|6751|05131880.txt|2651|492
460098703|H|18800513|538|Mr. ATKINS|Unknown|ATKINS|Unknown|M|6752|6753|05131880.txt|80|15
460098704|H|18800513|539|Mr. HOOKER|Unknown|HOOKER|Unknown|M|6754|6758|05131880.txt|235|44
460098705|H|18800513|540|Mr. PAGE|Unknown|PAGE|Unknown|M|6764|6769|05131880.txt|321|58
460098706|H|18800513|541|Mr. ATKINS|Unknown|ATKINS|Unknown|M|6770|6770|05131880.txt|35|7
460098707|H|18800513|542|Mr. PAGE|Unknown|PAGE|Unknown|M|6771|6771|05131880.txt|31|6
460098708|H|18800513|543|Mr. ATKINS|Unknown|ATKINS|Unknown|M|6772|6780|05131880.txt|522|90
460098709|H|18800513|544|Mr. HOOKER|Unknown|HOOKER|Unknown|M|6786|6792|05131880.txt|379|65
460098710|H|18800513|545|Mr. REED|Unknown|REED|Unknown|M|6793|6793|05131880.txt|35|5
460098711|H|18800513|546|The SPEAKER|Unknown|Unknown|Unknown|Special|6794|6795|05131880.txt|49|8
460098712|H|18800513|547|Mr. REED|Unknown|REED|Unknown|M|6796|6797|05131880.txt|64|12
460098713|H|18800513|548|Mr. HOOKER|Unknown|HOOKER|Unknown|M|6798|6798|05131880.txt|38|9
460098714|H|18800513|549|Mr. BAKER|Unknown|BAKER|Unknown|M|6799|6800|05131880.txt|72|13
460098715|H|18800513|550|Mr. HOOKER|Unknown|HOOKER|Unknown|M|6801|6802|05131880.txt|69|13
460098716|H|18800513|551|Mr. BAKER|Unknown|BAKER|Unknown|M|6803|6803|05131880.txt|37|7
460098717|H|18800513|552|Mr. HOOKER|Unknown|HOOKER|Unknown|M|6804|6806|05131880.txt|144|29
460098718|H|18800513|553|The SPEAKER|Unknown|Unknown|Unknown|Special|6807|6811|05131880.txt|315|52
460098719|H|18800513|554|Mr. VALENTINE|Unknown|VALENTINE|Unknown|M|6812|6812|05131880.txt|41|7
460098720|H|18800513|555|Mr. CONGER|Unknown|CONGER|Unknown|M|6813|6814|05131880.txt|99|21
460098721|H|18800513|556|Mr. HOOKER|Unknown|HOOKER|Unknown|M|6815|6816|05131880.txt|35|7
460098722|H|18800513|557|Mr. BELFORD|Unknown|BELFORD|Unknown|M|6817|6818|05131880.txt|70|15
460098723|H|18800513|558|The SPEAKER|Unknown|Unknown|Unknown|Special|6819|6820|05131880.txt|68|15
